uniq_id,question_sets,question,answer
4867b517bc3b6d93f29131a18b5a505f,question_set1,"you say its a size 14-16 but other sellers are saying it fits a 10-12 is it stretchy material? whats the bust,waste,hips size please?",these are approx sizes only we do not have exact measurements.Many thanks
e3fc39a2aa28588c2920b5f8a052c246,question_set1,Can the head oiece be removed or pulled backwards to free the head?,Yes it can
bef0b1673bb8f5eebba202029c68b23d,question_set1,How many stencils will the glue and glitter in the kit do please?,We're still working our way through. We have done about 15 so far and still have glue left.
bef0b1673bb8f5eebba202029c68b23d,question_set2,Does this set contain 'cat' stencils? My daugher is cat mad.,"No ,  no cat's you may be able to order the srencils from somewhere else othewise the kit is brillant tattoos look great !"
bef0b1673bb8f5eebba202029c68b23d,question_set3,Are stencils re-useable? How many tattoos can be done with one pack? Approximate figure will be appreciated.,"Hi I used them for my daughters party u can re use a few times if carefully peel them off the skin , I found putting glitter on after peeling off shape  when tacky worked better . We have still got lots left a year on .   We had 15 girls all had 2 tattoos each.  Still plenty left    Best to re use same day with other c…
    
      see more
    
  
  
    Hi I used them for my daughters party u can re use a few times if carefully peel them off the skin , I found putting glitter on after peeling off shape  when tacky worked better . We have still got lots left a year on .   We had 15 girls all had 2 tattoos each.  Still plenty left    Best to re use same day with other children .
    
      see less"
bef0b1673bb8f5eebba202029c68b23d,question_set4,Is there enough glue and glitter to do the 120 stencils? Thanks,"Loads off glitter for sure, the glue really depends on the amount off glue u use, but will cover most off them..."
bef0b1673bb8f5eebba202029c68b23d,question_set5,are the stencils reusable?,I have reused these a few times the kids love them
bef0b1673bb8f5eebba202029c68b23d,question_set6,hi is there boys and girls stencils in this pack,yes there are
bef0b1673bb8f5eebba202029c68b23d,question_set7,how much glue is in the bottle,"10ml.  If ordering the starter pack you get 2 bottles , I did 20 tattoos at my daughters party and still have    Lots of glue left in both bottles.  You don't need a lot of glue   Glitter sticks when tacky ."
bef0b1673bb8f5eebba202029c68b23d,question_set8,Carnt see howto pick which stencils i want?,"Hi thanks for your question, please go to the stencils section in our shop and choose and 5 packs of 24 stencils please thank you the sales team"
bef0b1673bb8f5eebba202029c68b23d,question_set9,can you use the same stencil more than once? thanks anna,Yes as long as you are careful with them x
bef0b1673bb8f5eebba202029c68b23d,question_set10,How many of the same stencil do you get ?,"Hi Suzanne, you usually get 2 of the same stencil in each pack, which is ideal, as a lot of times you will get 2 children coming together wanting the same design, so it works out really well! Hope this is of some help to you."
8012a49e7910713a14a8b110491f2d3e,question_set1,May sound silly here as not sure but do u just apply glitter to this tattoo ?,"Yes, i use them for glitter Tatoo's. Or Face Paint. It works very well...."
9f14f55617be8d4a08931c2bdb37bf24,question_set1,Can this be used for a thermal copier or is it more for drawing over to make a hand done hard copy if that makes sense.,Sorry I am not sure as we do not have a copier.
29b0a3d8b60b489595482950b9e9bd44,question_set1,Can these tattoos be worn on the hair?,"Yes, our Tattoos can be worn on straight hair applying just as you would on the body.  Simply brush out to remove.  They look great!"
29b0a3d8b60b489595482950b9e9bd44,question_set2,What is the quickest delivery time possible? I'd need them by saturday morning latest,Expedited shipping would have your order with you next working day. Thank you
29b0a3d8b60b489595482950b9e9bd44,question_set3,how many do you get in a pack? thank you,"Just that one sheet, with the 8 tattoos in the picture. But you can get 3 sheets for about £14, I can't remember the exact price."
98f2aff3b67fe8b263e48efd7c838fc9,question_set1,Is it possible to choose which stencils you get?,"Good Afternoon if you order directley from you can choose your own 5 packs of the 24 stencil sets.once you have placed your order simply send us a email with your order number and state which packs you would like to recive.It is not possible to request your stencils if you are buying from amazon prime.…
    
      see more
    
  
  
    Good Afternoon if you order directley from you can choose your own 5 packs of the 24 stencil sets.once you have placed your order simply send us a email with your order number and state which packs you would like to recive.It is not possible to request your stencils if you are buying from amazon prime.Kind Regards The Glitter Tree info@theglittertree.com
    
      see less"
5e1126991cc8cb793549f3e0f199e7c1,question_set1,Can you use the tattoo stencils as a guide for henna tattoos on children?,Yes
f157293c89ba2e116475d555992c778a,question_set1,Are these safe to put on your face?,I put them on my face with no troubles so they should be fine :)
f157293c89ba2e116475d555992c778a,question_set2,How do these stick onto the skin? Does it need additional things to make it stick?,You need to make them wet and place to the desired place. They stick and stay very well!
f157293c89ba2e116475d555992c778a,question_set3,Can you wear these over makeup e.g. will they stick ontop of foundation or face paint etc or do they have to be applied on bare skin?,I think u can lol I have not try them yet
fac0573457ef169bf0ece5daad3b53ac,question_set1,How many transfers do you get?,If I remember correctly twenty transfers altogether. :-)
e9e836ee06902c179618e6db380a9bd6,question_set1,How many tattoos in total in the pack please?,"I can't actually remember the number of tattoos in the pack but around 8 . I would not recommend these tattoos as they cracked ( within an hour of application ) and came off very quickly . Having a young son & daughter I am quite used to applying tattoos & the instructions very followed so I don't believe the fault was…
    
      see more
    
  
  
    I can't actually remember the number of tattoos in the pack but around 8 . I would not recommend these tattoos as they cracked ( within an hour of application ) and came off very quickly . Having a young son & daughter I am quite used to applying tattoos & the instructions very followed so I don't believe the fault was in the application .
    
      see less"
66cd1de4b56dbf6c80b8631de43a559b,question_set1,Can you offer a 1st class delivery? it wait time is too long for what i want,Order through our website or email to the custom address on our site for special deliver for an extra £8. 1 st class takes a fews days
f6ad58748c9d1c7c145cd4257026b76a,question_set1,would i be able to wear this with a sleeveless top? or will it look silly?,It would look a bit silly it's looks better with a long sleeve top .
f6ad58748c9d1c7c145cd4257026b76a,question_set2,how quick did your purchase take to come,"Hi,the order came in a few days, it was only purchased to check if the product was genuine and it was found to be falsely listed, there are now many counterfeit items being sold very cheaply as this product which is branded D-Zine. Please be careful as they are very poor quality."
83d1c1d50d2676032f4fa65c291b56c5,question_set1,Hi how many tattoos do you think you can do with this kit? Xx,"After using them with my niece I would say she will have months of fun with it, a little goes a long way x"
b19c3e9e7bf187f0f57cc467391bcef4,question_set1,Can I make 15-20 tattoos with this kit? Or I have to buy 2 sets? thank you.,One set would be enough. I've done about 20 tattoos and still have lots of glitter left. You may need more of the glue though as it's a small tube. Hope this helps
7b8fa7ad0c5967892b068b427e807969,question_set1,"Does each tattoo come individually wrapped? Also can you tell me the size please, thanks.",Yes they do . They are small
7b8fa7ad0c5967892b068b427e807969,question_set2,how many tatoos are there in total? dont understand if there are 24 or 24 oacks with each pack having a few?,There are 24 tattoos in total.
7b8fa7ad0c5967892b068b427e807969,question_set3,What are the sizes? what makes color A different from AA? Is it brighter or??,they are very small but the children liked them a mixture of bright colours that made up the super heroes costumes
92ade074d52c3836ac2cf4271a10999b,question_set1,How long do they last?,I have no idea- it was a present !
92ade074d52c3836ac2cf4271a10999b,question_set2,how long in inches is each design?,About 5
fed8ae806b850ef6bad360784a430f8a,question_set1,Are stencils re-useable? How many tattoos can be done with one pack? Approximate figure will be appreciated.,Yes the stencils are 're-usable. I can't say how many tattoos can be done as this was a xmas gift for my 6yr old grand-daughter. She is still using the tattoo set.
da849c9d7731f65302f8eca42f8fb025,question_set1,Will this toy work with Samsung galaxy mini?   I am unclear - does this product require blue tooth?,"Bluetooth is required for this toy. Sure you can find all the information you need on the website, sphero.com"
f449e56f86d15ce6f70d18f8eccbc5b7,question_set1,"Hi, how do you know which cars to buy so they are compatible with the track? Thanks",Mostly all Hot Wheels cars do fit and so do matchbox. I have got most of our cars out of Asda. Hope this helps
89dbb4a57d48692f76f2954664c5ff52,question_set1,"eye stalk constantly flies off. I followed the instructions to re-attach it, but it doesn't work. I am scared to apply too much pressure, in case I break any help greatly appreciated","It is a problem, I eventually used a little UHU clear adhesive, I didn't want to make it a permanent fix with superglue, but the eye stalk has now disappeared into one of many toyboxes."
